id,start_date,lat,lon,l3,surface_total,surface_covered,price,title,property_type,operation_type
zKBIbZC59K9cmVObTUvvSA==,2019-06-10,-34.5648051,-58.4399881,Belgrano,48.0,42.0,17000.0,Depto 2amb en Las Cañitas!!,Departamento,Alquiler
RoM18JSri2UPP8uAMhNY3w==,2019-06-10,,,Recoleta,50.0,48.0,30000.0,Disponibilidad 01/07/2019,Departamento,Alquiler
RvHyeX9TnW3KapDRguhO+Q==,2019-06-10,,,Recoleta,50.0,48.0,32000.0,Disponibilidad Inmediata,Departamento,Alquiler
NjqgEUuiQGUFgQHqt4tvmQ==,2019-06-10,-34.590995,-58.4066051,Recoleta,37.0,37.0,11500.0,OPORTUNIDAD MONOAMBIENTE.,Departamento,Alquiler
NxREKjKEwV8DaCokho3F+w==,2019-06-10,-34.5965884,-58.4431011,Villa Crespo,38.0,28.0,9000.0,Departamento de 1 ambiente en Alquiler en Villa crespo,Departamento,Alquiler
0BiXV02J7jWi9AC6lLdbYA==,2019-06-10,-34.5748392,-58.4826125,Villa Urquiza,85.0,85.0,30000.0,Departamento - Villa Urquiza,Departamento,Alquiler
V1XwhWeH6VByzqEFSgm/Sw==,2019-06-10,-34.571498,-58.4856743,Villa Urquiza,36.0,36.0,13000.0,HERMOSO MONOAMBIENTE EN EXCELENTE ESTADO!,Departamento,Alquiler
vmJ5Zrp+xM7eQKEkqOo8VA==,2019-06-10,-34.5706611,-58.485405,Villa Urquiza,38.0,35.0,12000.0,Departamento 1 Ambiente c/Balcón,Departamento,Alquiler
yLMrQU47gJjMXg0Yf8cw2Q==,2019-06-10,-34.5839451,-58.4760626,Villa Urquiza,87.0,79.0,30000.0,"""""SEMIPISO EN DUPLEX 4AMB C/COCHERA  A ESTRENAR""""",Departamento,Alquiler
KVzgJSImNZgEp4/BucGRpA==,2019-06-10,-34.5748392,-58.4826125,Villa Urquiza,85.0,85.0,30000.0,Departamento - Villa Urquiza,Departamento,Alquiler
Btn4riARzuAu3b0tKZ7HIA==,2019-06-10,-34.5750323,-58.4830724,Villa Urquiza,40.0,35.0,14000.0,Departamento 1 Ambiente con Balcón,Departamento,Alquiler
IQfaSBZSCuDFiJPD0ETSSw==,2019-06-10,-34.6157972,-58.4732903,Flores,120.0,120.0,25000.0,Tres Arroyos 2642: Local en Diagonal a Av. Juan B. Justo,Local comercial,Alquiler
rHZv9ZR39jVh1eCYya1vPg==,2019-06-10,-34.603994900000004,-58.4297037,Almagro,114.0,114.0,46000.0,Amplio local desarrollado en PB apto todo rubro a metros Pque Centenario,Local comercial,Alquiler
wcBDfUSrJaP1mJAFqf4OXw==,2019-06-10,-34.6006106,-58.414944,Almagro,70.0,70.0,35000.0,Local de 1 ambiente en Alquiler en Almagro,Local comercial,Alquiler
W5UdiY1AqA2QDjhPOI4HkA==,2019-06-10,-34.60526,-58.42441,Almagro,184.0,184.0,60000.0,Local de 1 ambiente en Alquiler en Almagro,Local comercial,Alquiler
R6uf1MQ4a9p4RUhPLB3KzQ==,2019-06-10,-34.60526,-58.42441,Almagro,40.0,40.0,20000.0,Local de 1 ambiente en Alquiler en Almagro,Local comercial,Alquiler
8A1483HPIJFF6738cWlYTQ==,2019-06-10,-34.5948105183,-58.4237724344,Palermo,95.0,95.0,45000.0,Alquiler de Local Palermo,Local comercial,Alquiler
7nWZTXUJ6uN2PBDSgvvALw==,2019-06-10,-34.5979561109,-58.4124237302,Palermo,28.0,28.0,15000.0,Alquiler local comercial - PALERMO,Local comercial,Alquiler
4FKwc7Xa9fucLBOi3e8Dng==,2019-06-10,,,Palermo,151.0,151.0,45000.0,Serrano casi esquina Loyola. Sin expensas,Local comercial,Alquiler
yFI90XOjjakqz0cUF3rpGg==,2019-06-10,-34.573943,-58.437631,Belgrano,63.0,63.0,18000.0,Alquiler Local en Belgrano Av. Cabildo,Local comercial,Alquiler
ojLk1jO9juHNN3/GE/yEyQ==,2019-06-10,,,Belgrano,27.0,27.0,30000.0,Montañeses 2088,Local comercial,Alquiler
yOWk9KURu8C+SF+cRI9q9Q==,2019-06-10,-34.560248,-58.4631899,Belgrano,102.0,102.0,46000.0,Local en Belgrano!,Local comercial,Alquiler
K6+lesx5N6JtQNvT6paVBw==,2019-06-10,-34.5873825,-58.3972762,Recoleta,37.0,37.0,25000.0,Local Comercial,Local comercial,Alquiler
C9Bm+l9hdHsSUbRCRdIGDg==,2019-06-10,-34.60911,-58.44156,Caballito,50.0,50.0,11400.0,Local de 1 ambiente en Alquiler en Caballito,Local comercial,Alquiler
8NFKXpYiehh0Og93ex4P/A==,2019-06-10,-34.626986,-58.4364804,Caballito,55.0,50.0,16000.0,Alquiler Local en Caballito,Local comercial,Alquiler
z6lhxeJ7t1iBfqRKf+SZ/Q==,2019-06-10,-34.59685,-58.4343155,Villa Crespo,186.0,186.0,50000.0,Local de 1 ambiente en Alquiler en Villa crespo,Local comercial,Alquiler
+x3DTuDOCe+YX6kAN8Sqfg==,2019-06-10,-34.6020458,-58.4439422,Villa Crespo,149.0,149.0,25000.0,Local de 1 ambiente en Alquiler en Villa crespo,Local comercial,Alquiler
kkQwTx72kJztveknEvEN/w==,2019-06-10,-34.594982,-58.4345572,Villa Crespo,95.0,95.0,15000.0,Local de 1 ambiente en Alquiler en Villa crespo,Local comercial,Alquiler
2+dPxmstD11xo9ZfNKL8xA==,2019-06-10,-34.5965107,-58.4278029,Villa Crespo,54.0,54.0,23000.0,LAVALLEJA 1100/VILLA CRESPO.ALQUILER LOCAL COMERCIAL,Local comercial,Alquiler
u2j/LF8g+hCAyC5A/4jMyQ==,2019-06-10,-34.5950932,-58.4371128,Villa Crespo,120.0,120.0,55000.0,Local de 1 ambiente en Alquiler en Villa crespo,Local comercial,Alquiler
WHD0da4Hz0SIrMsPpAkDYw==,2019-06-10,-34.5970474,-58.4392196,Villa Crespo,40.0,34.0,17000.0,Excelente Local en Alquiler con doble vidriera al Frente. 40 m2 totales,Local comercial,Alquiler
6EYx60H2OMbCrDs+0gOsmw==,2019-06-10,-34.5947209,-58.4442897,Villa Crespo,160.0,160.0,48000.0,Excelente ubicación.,Local comercial,Alquiler
DWZXWK1bHGGPVBC5zvG3tA==,2019-06-10,-34.6006646,-58.4460414,Villa Crespo,84.0,84.0,25000.0,Local de 1 ambiente en Alquiler en Villa crespo,Local comercial,Alquiler
KU0wxN+McctyE6txXZa+RA==,2019-06-10,-34.6309321174,-58.4655938164,Flores,50.0,46.0,13800.0,Excelente S/Piso frente c/balcón aterrazado de 16 años c/bajas expensas Impecable!,Departamento,Alquiler
2WiLOG4UbmtyRn0rQguHgg==,2019-06-10,-34.6190315,-58.4376124,Flores,33.0,33.0,10000.0,ALQUILER de Departamento en Caballito 1 1/2 ambientes 33 m2 – Rivadavia 5100 - $10.000 iniciales,Departamento,Alquiler
k1/JwcVxL/JneYpcwfjc6A==,2019-06-10,-34.5560763,-58.4688995,Nuñez,42.0,40.0,20500.0,Departamento 2 amb Belgrano R,Departamento,Alquiler
wZy23ly6u9CBt7ZtuFh7xg==,2019-06-10,-34.5427503,-58.4601452,Nuñez,60.0,60.0,22000.0,OPORTUNIDAD!! DOS AMBIENTES 60 M² A ESTRENAR EDIFICIO DE CATEGORÍA,Departamento,Alquiler
rgdHz1CcfzWTDU0Dc9wwSw==,2019-06-10,-34.5427503,-58.4601452,Nuñez,60.0,60.0,25000.0,OPORTUNIDAD!! DOS AMBIENTES 60M² A ESTRENAR EDIFICIO DE CATEGORÍA AMUEBLADO Y EQUIPADO,Departamento,Alquiler
8ds98Z2UvotlEcT73UHZqQ==,2019-06-10,-34.5514672,-58.4689742,Nuñez,45.0,41.0,14000.0,AMENABAR 3455 SEMIPISO FRENTE 2 AMB ALQUILER,Departamento,Alquiler
odhRv/TWvICZ8+3GOjaMHg==,2019-06-10,-34.5427503,-58.4601452,Nuñez,50.0,50.0,17000.0,OPORTUNIDAD!! MONOAMBIENTE 50 M² A ESTRENAR EDIFICIO DE CATEGORÍA,Departamento,Alquiler
TZzjngaHheU4/9QlgFU0aQ==,2019-06-10,-34.5434117,-58.4632004,Nuñez,68.0,60.0,23500.0,ALQUILER -  2 AMBIENTES Y MEDIO CON BAULERA - EN COMPLEJO BRUNETTA!!!,Departamento,Alquiler
pfarcBybmdu8pNzff1X70A==,2019-06-10,,,Almagro,45.0,45.0,15000.0,"EXCELENTE DEPARTAMENTO DE 2 AMBIENTES  6TO PISO CONTRA FRENTE LUMINOSO,",Departamento,Alquiler
8vAG551OlBNTPbxH5RjG2w==,2019-06-10,-34.5985271489,-58.4132026931,Almagro,40.0,37.0,13500.0,Departamento de 2 ambientes en Alquiler en Almagro,Departamento,Alquiler
CiMHIduSVuPQHTBVnP36Ig==,2019-06-10,-34.6190315,-58.4376124,Almagro,33.0,33.0,10000.0,ALQUILER de Departamento en Caballito 1 1/2 ambientes 33 m2 – Rivadavia 5100 - $10.000 iniciales,Departamento,Alquiler
typo7zhV2FKHotY6TAga8g==,2019-06-10,-34.6101467,-58.4245987,Almagro,37.0,37.0,12000.0,ESPECTACULAR MONOAMBIENTE DIVIDIDO,Departamento,Alquiler
6V1t8urLNvKpRrmUTAstQg==,2019-06-10,-34.6114447,-58.4209936,Almagro,45.0,40.0,16000.0,ALQUILER ALMAGRO 2amb. amoblado,Departamento,Alquiler
D7YNctKHjxppEk12IqNRWg==,2019-06-10,-34.604827,-58.41904,Almagro,65.0,53.0,14000.0,Departamento de 2 ambientes en Alquiler en Almagro,Departamento,Alquiler
evZvjYGsozJTdvrMyRiSYg==,2019-06-10,-34.604827,-58.41904,Almagro,65.0,53.0,14000.0,Departamento de 2 ambientes en Alquiler en Almagro,Departamento,Alquiler
4ZmGzk7OmGmDqyHVedYOZw==,2019-06-10,-34.5964025,-58.4192361,Palermo,44.0,40.0,20000.0,Alquiler 2 ambientes con balcón al contrafrente,Departamento,Alquiler
T11/Jwt82Q3vV+fPzmx+AA==,2019-06-10,-34.5828229,-58.4348398,Palermo,58.0,56.0,32000.0,$32.000 - 2 amb - Palermo - Fitz Roy 1900 (SuQ),Departamento,Alquiler
pv8m7ALNUPrcKQADxelcWA==,2019-06-10,-34.5895837512,-58.4233345069,Palermo,40.0,40.0,14000.0,"Palermo, Depto. 2 Amb. Piso 8º, 40 mt2. Contrafrente. Nicaragua y Av. R. S. Ortíz Alquiler $ 14.000 Exp. $ 3.300",Departamento,Alquiler
Ehcb2dmrtTy/S79PpPrO6A==,2019-06-10,-34.5916568,-58.4179058,Palermo,59.0,56.0,20000.0,A estrenar lindísimo monoambiente divisible,Departamento,Alquiler
aJL+5r4c8XEuZCWgqTDSmQ==,2019-06-10,-34.5777614,-58.4243229,Palermo,43.0,37.0,16000.0,MONOAMBIENTE CON COCHERA Y AMENITIS,Departamento,Alquiler
mHqFLx/+OGMpRxI7tdNpDg==,2019-06-10,-34.5964025,-58.4192361,Palermo,44.0,40.0,20000.0,Alquiler 2 ambientes con balcón al contrafrente,Departamento,Alquiler
xYHQIm1OWRQuUPhn/H7gbQ==,2019-06-10,-34.591807183,-58.4221684259,Palermo,39.0,39.0,13000.0,Departamento de 2 ambientes en Alquiler en Palermo soho,Departamento,Alquiler
3IDajmwp9BMYrmnLrMsybw==,2019-06-10,-34.5775176,-58.4225865,Palermo,52.0,52.0,28000.0,OPORTUNIDAD! 2 AMB 53 M² A ESTRENAR EN EDIFICIO DE CATEGORÍA C/ COCHERA,Departamento,Alquiler
L1/FxRUuw7OfdZvkNQ9fJQ==,2019-06-10,-34.5775233,-58.4253167,Palermo,60.0,55.0,38000.0,Torre Beruti ESPECTACULAR DEPARTAMENTO en Alquiler 2 AMB c/COCHERA - PALERMO NUEVO - Torre Beruti 4646 PREMIUM AMENITIES,Departamento,Alquiler
EntVTWzy+3mZz0SxdgwZmw==,2019-06-10,-34.5964025,-58.4192361,Palermo,44.0,40.0,20000.0,Alquiler 2 ambientes con balcón al contrafrente,Departamento,Alquiler
zuT4zoAiAVmYhdYcd+LXUQ==,2019-06-10,-34.5917969,-58.4123649,Palermo,43.0,40.0,17000.0,Bd. Charcas y Bulnes. Divino 2 amb. amueblados.,Departamento,Alquiler
vCiDuZ4dyA/7u9LoR6uz0A==,2019-06-10,-34.5735306226,-58.4217190688,Palermo,45.0,42.0,18000.0,"Juan Francisco Seguí 4600, Palermo - alquiler 2 ambientes luminosos con cochera / Apto Profesional",Departamento,Alquiler
utCTfDDdaFJ5zW3+6gw0eg==,2019-06-10,-34.5753776959,-58.4398226996,Palermo,75.0,65.0,32000.0,Increible Duplex de 2 amb todo Luz . Estilo New York!,Departamento,Alquiler
M/REkgJmQbLFIzAm9eKP7w==,2019-06-10,-34.5762585,-58.4242497,Palermo,38.0,38.0,12400.0,Departamento Monoambiente,Departamento,Alquiler
TgF4Cgmthxt1lWL4pNvM5g==,2019-06-10,-34.5800331299,-58.4158040199,Palermo,32.0,32.0,19000.0,Juan María Gutierreze 3900 - Palermo - Capital Federal,Departamento,Alquiler
uIRHDCdJXpWzmnC6qp445g==,2019-06-10,,,Belgrano,55.0,55.0,17000.0,Muy lindo departamento!,Departamento,Alquiler
e0OVSemvMbpwG4o1ybDotg==,2019-06-10,,,Belgrano,60.0,60.0,22000.0,OPORTUNIDAD!! DOS AMBIENTES 60 M² A ESTRENAR EDIFICIO DE CATEGORÍA,Departamento,Alquiler
tF+DGBYCgyZiBDMRJeR/vQ==,2019-06-10,-34.5693854,-58.4514515,Belgrano,49.0,44.0,16000.0,"Alquiler departamento 2 amb, edifcio con Amenitis",Departamento,Alquiler
4JbVheIqYQ5hYS3zx/jACQ==,2019-06-10,,,Belgrano,50.0,50.0,17000.0,OPORTUNIDAD!! MONOAMBIENTE 50 M² A ESTRENAR EDIFICIO DE CATEGORÍA,Departamento,Alquiler
bqr8WvK1HsI780F3X+QrCw==,2019-06-10,,,Belgrano,60.0,60.0,25000.0,OPORTUNIDAD!! DOS AMBIENTES 60M² A ESTRENAR EDIFICIO DE CATEGORÍA AMUEBLADO Y EQUIPADO,Departamento,Alquiler
rVFrkPsRY9hub2ybICtz5w==,2019-06-10,-34.56654,-58.4550485,Belgrano,34.0,34.0,12000.0,Jose Hernandez al 2500 Alquiler 2 amb Apto Prof Cocina Lavadero Placard,Departamento,Alquiler
IHOHOfsStbxssSDb0xZQYg==,2019-06-10,-34.5556901,-58.457801,Belgrano,38.0,35.0,14000.0,Belgrano | 2 Ambientes 38 m² Muy Luminoso,Departamento,Alquiler
NCBOA8pAh8UvhypIoSv+OQ==,2019-06-10,-34.5675172,-58.4592187,Belgrano,49.0,40.0,17500.0,La Pampa 2900. Excelente depto 2 amb!!,Departamento,Alquiler
JkzkAvc5JoQawkJz9RFYdQ==,2019-06-10,-34.5750735,-58.4596855,Belgrano,62.0,34.0,22000.0,Dos ambientes a estrenar con terraza y parrilla,Departamento,Alquiler
P/ANQoO7ns+OaMJyijWW5Q==,2019-06-10,-34.5947189,-58.3933343,Recoleta,39.0,39.0,27000.0,EXCELENTE MONOAMBIENTE TOTALMENTE AMOBLADO EN EDIFICIO CONCORD,Departamento,Alquiler
KYiy8ogRWh/QS1/hwjXekw==,2019-06-10,-34.5874931,-58.400074,Recoleta,33.0,33.0,13500.0,PACHECO DE MELO 2500,Departamento,Alquiler
CLu9hc9OZ7DkRD6AqN7JSA==,2019-06-10,-34.5918429,-58.3984203,Recoleta,42.0,42.0,27000.0,Excelente Ubicacion,Departamento,Alquiler
Qmi2F7u2I4G31gtou01i/Q==,2019-06-10,-34.5954688,-58.3845701,Recoleta,76.0,72.0,29500.0,Hermoso departamento UBICACION UNICA SE ALQUILA CON MUEBLES,Departamento,Alquiler
VE/mridQ3K3qp13Hl/5aXA==,2019-06-10,-34.5928914,-58.3840728,Recoleta,40.0,40.0,12500.0,"ALQUILER MONOAMBIENTE AMOBLADO, AMPLIO y LUMINOSO, CON BAJAS EXPENSAS, EN RECOLETA",Departamento,Alquiler
q2t+ysPnMx0f5HAfUdC6bg==,2019-06-10,-34.6289511,-58.4393275,Caballito,45.0,45.0,11000.0,DEPTO DE 2 AMBIENTES MUY LUMINOSO,Departamento,Alquiler
0Ef7EGeaevc34WusJk8sQg==,2019-06-10,-34.6194016799,-58.4404697042,Caballito,46.0,43.0,12000.0,Alquiler departamento de 2 ambientes - CABALLITO,Departamento,Alquiler
dbh0ewh0bTln4C8D6mfYTg==,2019-06-10,-34.6289511,-58.4393275,Caballito,45.0,40.0,14000.0,Departamento 2 ambientes en alquiler. Caballito.,Departamento,Alquiler
dVPU0KQELRsXJwynSxg7XA==,2019-06-10,-34.6190315,-58.4376124,Caballito,33.0,33.0,10000.0,ALQUILER de Departamento en Caballito 1 1/2 ambientes 33 m2 – Rivadavia 5100 - $10.000 iniciales,Departamento,Alquiler
ci9kgeJo4MN2t/hY8zMgTQ==,2019-06-10,-34.6190315,-58.4376124,Caballito,33.0,33.0,10000.0,ALQUILER de Departamento en Caballito 1 1/2 ambientes 33 m2 – Rivadavia 5100 - $10.000 iniciales,Departamento,Alquiler
ZArZP2wn1Hl0ceqHQgnI0g==,2019-06-10,-34.6159245,-58.4406027,Caballito,31.0,31.0,11500.0,Hermoso 2 Ambientes - Lezica y Muñiz,Departamento,Alquiler
GFh/oi00Usk3g9OdAO0/fA==,2019-06-10,-34.6112367,-58.4347457,Caballito,40.0,36.0,12500.0,Alquiler 2 ambientes Caballito,Departamento,Alquiler
3aPZn2iLHKIx/QfCCKF6fg==,2019-06-10,-34.6190315,-58.4376124,Caballito,33.0,33.0,10000.0,ALQUILER de Departamento en Caballito 1 1/2 ambientes 33 m2 – Rivadavia 5100 - $10.000 iniciales,Departamento,Alquiler
5/phNNnMQmSHqx0V7YVF2A==,2019-06-10,-34.5920293,-58.4071508,Barrio Norte,45.0,41.0,25000.0,LOFT  EN ALQUILER AMOBLADO CON AMENITIES,Departamento,Alquiler
ARKIl+yf2qmOvBGjZrL1dg==,2019-06-10,-34.585832,-58.401213,Barrio Norte,38.0,33.0,15000.0,MONOAMBIENTE CON AMENITIES EN BARRIO NORTE,Departamento,Alquiler
nZ/Dxsr9sCCIFbBAGfPlVg==,2019-06-10,-34.5908536,-58.4158546,Barrio Norte,35.0,33.0,16000.0,HERMOSO 2 AMBIENTES APTO PROFESIONALR,Departamento,Alquiler
ulKUgcXPKIDDPMEn3wG2DQ==,2019-06-10,-34.581747,-58.4146747,Barrio Norte,50.0,46.0,14000.0,EXCELENTE 2 AMBIENTES EN ALQUILER BARRIO NORTE,Departamento,Alquiler
D2+x9KZkzydBO+DRMIeRiQ==,2019-06-10,-34.5968104304,-58.4351384297,Villa Crespo,37.0,37.0,13000.0,Departamento de 2 ambientes en Alquiler en Villa crespo,Departamento,Alquiler
6qEoV7g6tpy+HHeGfMcyOg==,2019-06-10,-34.5949108,-58.4347057,Villa Crespo,31.0,31.0,13000.0,ALQUILER 2 AMBIENTES,Departamento,Alquiler
Vfn2qoUN9eKx7Rt6FNqonA==,2019-06-10,-34.5933166,-58.442011,Villa Crespo,50.0,45.0,12000.0,"Departamento 50m² 2 ambientes en Av. Juan B. Justo al 2300, Villa Crespo, Capital Federal, Villa Crespo, por $ 12.000",Departamento,Alquiler
OV08xgusAc/LcITPd30dmg==,2019-06-10,-34.5740093,-58.4883087,Villa Urquiza,45.0,45.0,15000.0,Departamento 2 ambientes,Departamento,Alquiler
fhR5ZJ4UkZst6KVwRXLLXg==,2019-06-10,-34.6031542909,-58.4291367711,Almagro,53.0,53.0,22000.0,Depto.tipo casa de 3 ambientes en Alquiler en Almagro,PH,Alquiler
sYv/CU2HkthDlPM/IsrgFA==,2019-06-10,-34.5781749,-58.4807425,Villa Urquiza,100.0,70.0,23000.0,PH 3 AMB C/TERRAZA,PH,Alquiler
tSE8tLseRBzjxWFMQBtUTg==,2019-06-10,-34.6408622,-58.4587848,Flores,197.0,65.0,16000.0,Casa de 3 ambientes en Alquiler en Flores,Casa,Alquiler
4imJ/vquTISYpsYKRakTtw==,2019-06-10,-34.6357833,-58.4886267,Flores,65.0,65.0,18000.0,departamento de 3 ambientes laterales muy luminosos,Departamento,Alquiler
Mjzji+hGtGobDilv1LrfOQ==,2019-06-10,-34.5586194,-58.4624125,Nuñez,80.0,72.0,24500.0,"3 AMBIENTES EN ALQUILER , BELGRANO COCHERA FIJA",Departamento,Alquiler
Ihi5KuX/CD0J0X7jwGVmmg==,2019-06-10,-34.6028127421,-58.4223683322,Almagro,62.0,59.0,18500.0,Departamento de 3 ambientes en Alquiler en Almagro,Departamento,Alquiler
e2Qm1/n+KBJcbShWQTJy8Q==,2019-06-10,-34.6010664,-58.4300178,Almagro,104.0,101.0,25000.0,ALMAGRO -  Alquiler departamento 3 ambientes - Impecable,Departamento,Alquiler
odXMb98crqaB7TKSHDqY4A==,2019-06-10,-34.6114447,-58.4209936,Almagro,70.0,65.0,16800.0,Gascon 1200 y Cabrera - Palermo - Divino 3 ambientes al frente - Todo luz,Departamento,Alquiler
tCM2QR+tyw7gR/jrM+YMUA==,2019-06-10,-34.5998362,-58.4220614,Almagro,70.0,70.0,25000.0,Excelente tres ambientes en ALMAGRO,Departamento,Alquiler
dbvCWgiL8YM6FN3xmyIgSQ==,2019-06-10,-34.5809329,-58.407411,Palermo,70.0,66.0,47000.0,Ruggeri al 2900 y Libertador,Departamento,Alquiler
sOBiRsVJJqBmgmRqb6d25Q==,2019-06-10,-34.5780655,-58.4265317,Palermo,75.0,70.0,32000.0,Lavalle 4050 - Piso Alto!! Divino 3 ambientes con cochera - Torre con los mejores amenities y seguridad 24hs,Departamento,Alquiler
bNhDuFtUePriMUM+Hzj3fQ==,2019-06-10,-34.5734629,-58.4363613,Palermo,100.0,90.0,58000.0,Concepcion Arenal 2400. Excelente 3 amb en Torre Lumiere!!,Departamento,Alquiler
FF3t8Iz8WRhJERKc7sWv6g==,2019-06-10,,,Palermo,70.0,65.0,16800.0,Gascon 1200 y Cabrera - Palermo - Divino 3 ambientes al frente - Todo luz,Departamento,Alquiler
dz7q8ZAlvYlApIemWdJRow==,2019-06-10,-34.5734629,-58.4363613,Palermo,90.0,90.0,58000.0,OPORTUNIDAD! ALQUILER EN LUJOSA TORRE LUMIERE 3 AMB 90 M² CON COCHERA Y BAULERA,Departamento,Alquiler
WffXmdNHNBOorYdxftvZxQ==,2019-06-10,-34.5875505,-58.4092087,Palermo,85.0,63.0,30000.0,Coronel Diaz al 2100 // Palermo - 3 ambientes frente,Departamento,Alquiler
3QDCWv51mvUNsjUIRPNexw==,2019-06-10,-34.5780655,-58.4265317,Palermo,86.0,76.0,38000.0,Bvar Chenault 1800 - Divino 3 ambientes al frente con Cochera y Baulera - Bajas Expensas!! Muy luminoso!! Con Amenities,Departamento,Alquiler
XaSqzumvpI1WNz2HkKCTyA==,2019-06-10,-34.5780655,-58.4265317,Palermo,80.0,80.0,35000.0,Alquiler 3 ambientes en Las Canitas,Departamento,Alquiler
WCG71A2H7154mvKSclwxog==,2019-06-10,-34.5750526,-58.4197657,Palermo,97.0,97.0,29000.0,Hermoso depto de 3 ambientes con dependencia en Alquiler en Palermo Zona Embajada de USA,Departamento,Alquiler
x3oVImevMUM1EDWX07FOdA==,2019-06-10,-34.5919860682,-58.4227390195,Palermo,55.0,46.0,17500.0,Departamento de 3 ambientes en Alquiler en Palermo,Departamento,Alquiler
M5wT+1peg0Z0Orm9bJsEbg==,2019-06-10,,,Belgrano,70.0,65.0,30000.0,Torre Dorrego 2765 - Divino 3 ambientes con 2 baños. Amenities. Ubicado en una de las zonas mas bonitas de Buenos Aires,Departamento,Alquiler
sPHNaHnZIqAcEyY69kmiHg==,2019-06-10,,,Belgrano,86.0,76.0,38000.0,Bvar Chenault 1800 - Divino 3 ambientes al frente con Cochera y Baulera - Bajas Expensas!! Muy luminoso!! Con Amenities,Departamento,Alquiler
i13nlaJPj1kKu4lAXLiOoQ==,2019-06-10,,,Belgrano,75.0,67.0,25000.0,Hermoso semipiso en una de las cuadras mas lindas de Belgrano,Departamento,Alquiler
JQEmx7WhZncPVg/5T+8s0A==,2019-06-10,-34.5586194,-58.4624125,Belgrano,80.0,72.0,24500.0,"3 AMBIENTES EN ALQUILER , BELGRANO COCHERA FIJA",Departamento,Alquiler
2q9gs6BbQHinrRG4Fzwb0g==,2019-06-10,,,Belgrano,70.0,65.0,33000.0,Torre Dorrego 2765 - Divino 3 ambientes con 2 baños. Cochera fija y Cubierta - Amenities. Ubicado en una de las zonas mas bonitas de Buenos Aires,Departamento,Alquiler
lWizDtnZ9/DV1kelQsM7iA==,2019-06-10,-34.5537706,-58.4555007,Belgrano,65.0,65.0,25000.0,11 DE SEPTIEMBRE 2600/BELGRANO.ALQUILER 3 AMBIENTES,Departamento,Alquiler
Q56TEAWyYis+eImBYi/hqQ==,2019-06-10,-34.593859,-58.388707,Recoleta,80.0,80.0,31500.0,Departamento en Alquiler ubicado en Recoleta (IUR0465_LP166429),Departamento,Alquiler
5gaAAQQUWFi8egqs+RDtvQ==,2019-06-10,-34.5873825,-58.3972762,Recoleta,76.0,72.0,29500.0,Hermoso departamento UBICACION UNICA SE ALQUILA CON MUEBLES,Departamento,Alquiler
gzaCMo109E0j9ieLc2g8IA==,2019-06-10,-34.59844,-58.3883764,Recoleta,90.0,85.0,22000.0,2 dormitorios con dependencia en Recoleta,Departamento,Alquiler
+3Q0v88jMkahNWC6VhvR1A==,2019-06-10,-34.5933822877,-58.3931309207,Recoleta,130.0,110.0,35000.0,Callao - Juncal cochera excelente vista jardines 2 dormitorios 2 baños vigilancia dep. servcio,Departamento,Alquiler
vC7Opde7ywzTKVAtvDnxew==,2019-06-10,-34.6216182,-58.4381684,Caballito,60.0,60.0,32000.0,Alquiler departamento 3 ambientes en Caballito (Guayaquil al 700),Departamento,Alquiler
7aM3tQmICrCFeyLSdnX1Hg==,2019-06-10,-34.6183038,-58.4358928,Caballito,78.0,70.0,20000.0,3 Ambientes con Patio y lavadero / Apto Profesional / Alquiler / Caballito,Departamento,Alquiler
0J8JAQmVT5qi9xenJ9qJ5Q==,2019-06-10,-34.6133602,-58.4411491,Caballito,73.0,65.0,23000.0,Alquiler 3 ambientes al frente,Departamento,Alquiler
bLT6fpBEdfPHqrWedu5BcQ==,2019-06-10,-34.6084727,-58.4414237,Caballito,69.0,60.0,15000.0,departamento de 3 ambientes al frente con balcon corrido,Departamento,Alquiler
JApE6gSwClG9JVLm4T6vug==,2019-06-10,-34.6138061,-58.4369356,Caballito,47.0,47.0,18000.0,Avellaneda 400 - 3 Ambientes - Caballito,Departamento,Alquiler
MmPRqEDO6BJo0pRa5Zd25w==,2019-06-10,-34.6133602,-58.4411491,Caballito,73.0,65.0,22000.0,Alquiler 3 ambientes al frente,Departamento,Alquiler
Uq2No+28XgJXfofCvhKDlw==,2019-06-10,-34.6032201,-58.4342946,Villa Crespo,56.0,56.0,15000.0,Departamento de 3 ambientes en Alquiler en Villa crespo,Departamento,Alquiler
IwE8HgVoSjCsu3cWTz4QCw==,2019-06-10,-34.5947209,-58.4442897,Villa Crespo,70.0,65.0,16800.0,Gascon 1200 y Cabrera - Divino 3 ambientes al frente - Todo luz,Departamento,Alquiler
r34aoCXm3f8bHywF8Ql7Pw==,2019-06-10,-34.5980800248,-58.4403112185,Villa Crespo,73.0,69.0,19000.0,Departamento de 3 ambientes en Alquiler en Villa crespo,Departamento,Alquiler
045T1wdcNL6e154bWwuoLA==,2019-06-10,-34.5956916,-58.4435512,Villa Crespo,117.0,117.0,23000.0,Departamento de 4 ambientes con dependencia en Alquiler Villa Crespo,Oficina,Alquiler
Z07fOZJ0miJkvaX73RMSug==,2019-06-10,-34.5502839,-58.4686373,Nuñez,115.0,105.0,30000.0,Cuidad de la Paz y Av. Crisologo Larralde,Departamento,Alquiler
